2R	8000000	9000000	787	796
2R	6300000	7300000	45	49
2R	8000000	9000000	810	796
2R	7200000	8200000	318	378
2R	19500000	20500000	716	705
2R	8000000	9000000	810	787
2R	11900000	12900000	399	392
2R	7200000	8200000	317	378
2R	19500000	20500000	352	712
2R	17000000	18000000	882	887
2R	17000000	18000000	818	887
2R	6300000	7300000	317	318
2R	17000000	18000000	398	383
2R	8000000	9000000	589	352
2R	8000000	9000000	832	822
2R	19500000	20500000	761	796
2R	9900000	10900000	399	392
2R	11700000	12700000	832	822
2R	7200000	8200000	42	502
2R	17000000	18000000	818	882
2R	7200000	8200000	716	502
2R	19500000	20500000	149	820
2R	11900000	12900000	398	383
2R	6300000	7300000	589	783
2R	19500000	20500000	646	589
2R	9900000	10900000	398	383
2R	8000000	9000000	358	350
2R	19500000	20500000	358	350
2R	6300000	7300000	801	716
2R	6300000	7300000	358	350
2R	17000000	18000000	716	705
2R	11900000	12900000	69	812
2R	17000000	18000000	352	712
2R	7200000	8200000	398	383
2R	11900000	12900000	589	790
2R	11700000	12700000	358	350
2R	11900000	12900000	716	732
2R	19300000	20300000	318	378
2R	6100000	7100000	855	757
2R	18000000	19000000	595	757
2R	18000000	19000000	318	378
2R	6100000	7100000	318	378
2R	6100000	7100000	317	378
2R	17000000	18000000	761	796
2R	7200000	8200000	761	812
2R	9900000	10900000	589	712
2R	9900000	10900000	591	712
2R	9900000	10900000	365	712
2R	17000000	18000000	801	796
2R	17000000	18000000	786	787
2R	18000000	19000000	49	406
2R	9900000	10900000	491	796
2R	9900000	10900000	810	796
2R	7400000	8400000	318	378
2R	17000000	18000000	801	761
2R	7200000	8200000	589	712
2R	11900000	12900000	832	822
2R	7200000	8200000	45	49
2R	17000000	18000000	832	822
2R	9900000	10900000	832	822
2R	9900000	10900000	810	491
2R	7400000	8400000	716	502
2R	7200000	8200000	317	318
2R	9900000	10900000	591	589
2R	9900000	10900000	365	589
2R	17000000	18000000	646	589
2R	9900000	10900000	365	591
2R	18000000	19000000	398	383
2R	6100000	7100000	882	887
2R	11900000	12900000	358	350
2R	6100000	7100000	398	383
2R	9900000	10900000	358	350
2R	19300000	20300000	908	887
2R	18000000	19000000	818	908
2R	19300000	20300000	818	887
2R	19300000	20300000	398	383
2R	7400000	8400000	398	383
2R	18000000	19000000	818	882
2R	1000000	2000000	49	321
2R	1000000	2000000	357	40
2R	1000000	2000000	812	40
2R	1000000	2000000	805	40
2R	1000000	2000000	228	40
2R	6100000	7100000	861	555
2R	19300000	20300000	818	908
2R	1000000	2000000	313	57
2R	1000000	2000000	158	897
2R	1000000	2000000	440	727
2R	1000000	2000000	83	727
2R	19300000	20300000	491	707
2R	18000000	19000000	911	907
2R	1000000	2000000	855	757
2R	17900000	18900000	595	757
2R	7400000	8400000	761	812
2R	19300000	20300000	859	765
2R	17900000	18900000	318	378
2R	7200000	8200000	358	350
2R	18000000	19000000	783	799
2R	19300000	20300000	796	790
2R	19300000	20300000	761	790
2R	19300000	20300000	589	799
2R	19300000	20300000	646	799
2R	6100000	7100000	761	812
2R	10800000	11800000	73	321
2R	18000000	19000000	716	705
2R	19300000	20300000	716	705
2R	6100000	7100000	879	531
2R	17900000	18900000	49	406
2R	19300000	20300000	352	712
2R	16200000	17200000	318	378
2R	6100000	7100000	810	639
2R	7400000	8400000	589	712
2R	1000000	2000000	105	502
2R	1000000	2000000	383	492
2R	1000000	2000000	705	492
2R	1000000	2000000	398	492
2R	7400000	8400000	45	49
2R	1000000	2000000	379	737
2R	7400000	8400000	804	894
2R	19300000	20300000	761	796
2R	1000000	2000000	359	392
2R	1000000	2000000	399	392
2R	18000000	19000000	358	894
2R	7400000	8400000	317	318
2R	10800000	11800000	805	738
2R	7400000	8400000	810	787
2R	16200000	17200000	49	406
2R	6100000	7100000	783	712
2R	10800000	11800000	646	757
2R	6100000	7100000	589	712
2R	18000000	19000000	761	796
2R	10800000	11800000	318	378
2R	18000000	19000000	801	796
2R	6100000	7100000	45	49
2R	18000000	19000000	786	787
2R	1000000	2000000	707	892
2R	1000000	2000000	822	892
2R	6100000	7100000	317	318
2R	18000000	19000000	801	761
2R	10800000	11800000	310	320
2R	10800000	11800000	362	320
2R	1000000	2000000	812	357
2R	1000000	2000000	805	357
2R	1000000	2000000	228	357
2R	1000000	2000000	776	887
2R	1000000	2000000	705	383
2R	1000000	2000000	398	383
2R	1000000	2000000	818	852
2R	19300000	20300000	646	589
2R	1000000	2000000	907	555
2R	1000000	2000000	810	882
2R	1000000	2000000	822	707
2R	1000000	2000000	83	440
2R	19300000	20300000	358	350
2R	1000000	2000000	158	440
2R	1000000	2000000	805	812
2R	1000000	2000000	228	812
2R	7400000	8400000	358	350
2R	6100000	7100000	589	783
2R	1000000	2000000	894	790
2R	1000000	2000000	73	790
2R	1000000	2000000	783	790
2R	1000000	2000000	589	790
2R	18000000	19000000	646	589
2R	1000000	2000000	228	805
2R	1000000	2000000	732	427
2R	1000000	2000000	884	427
2R	1000000	2000000	721	427
2R	1000000	2000000	398	705
2R	1000000	2000000	884	732
2R	1000000	2000000	721	732
2R	1000000	2000000	256	59
2R	1000000	2000000	217	59
2R	6100000	7100000	801	716
2R	10800000	11800000	398	383
2R	1000000	2000000	73	894
2R	1000000	2000000	783	894
2R	1000000	2000000	589	894
2R	16200000	17200000	908	887
2R	16200000	17200000	882	887
2R	16200000	17200000	818	887
2R	16200000	17200000	398	383
2R	6100000	7100000	358	350
2R	1000000	2000000	786	787
2R	17900000	18900000	398	383
2R	1000000	2000000	367	26
2R	9200000	10200000	646	757
2R	1000000	2000000	309	818
2R	9200000	10200000	318	378
2R	1000000	2000000	911	45
2R	16200000	17200000	882	908
2R	1000000	2000000	716	280
2R	16200000	17200000	818	908
2R	1000000	2000000	783	73
2R	1000000	2000000	589	73
2R	16200000	17200000	818	882
2R	1000000	2000000	217	256
2R	1000000	2000000	233	256
2R	1000000	2000000	229	256
2R	10800000	11800000	774	765
2R	11500000	12500000	646	757
2R	1000000	2000000	589	783
2R	17900000	18900000	818	882
2R	1000000	2000000	721	884
2R	1000000	2000000	233	217
2R	1000000	2000000	229	217
2R	1000000	2000000	801	591
2R	10800000	11800000	712	790
2R	1000000	2000000	227	310
2R	1000000	2000000	229	233
2R	10800000	11800000	589	790
2R	1000000	2000000	358	350
2R	10300000	11300000	805	738
2R	9200000	10200000	399	392
2R	10300000	11300000	646	757
2R	10300000	11300000	318	378
2R	10800000	11800000	589	712
2R	16200000	17200000	716	705
2R	17900000	18900000	911	907
2R	18200000	19200000	595	757
2R	18200000	19200000	318	378
2R	16200000	17200000	352	712
2R	16200000	17200000	591	712
2R	10300000	11300000	310	320
2R	10800000	11800000	786	787
2R	17900000	18900000	783	799
2R	11500000	12500000	399	392
2R	18200000	19200000	49	406
2R	16200000	17200000	761	796
2R	16200000	17200000	801	796
2R	17900000	18900000	716	705
2R	10800000	11800000	832	822
2R	10300000	11300000	85	502
2R	9200000	10200000	398	383
2R	11300000	12300000	805	738
2R	16200000	17200000	801	761
2R	11300000	12300000	646	757
2R	16200000	17200000	591	352
2R	16200000	17200000	832	822
2R	10800000	11800000	365	591
2R	10800000	11800000	362	310
2R	17900000	18900000	761	796
2R	17900000	18900000	801	796
2R	10800000	11800000	358	350
2R	17900000	18900000	786	787
2R	4800000	5800000	887	375
2R	4800000	5800000	882	375
2R	18200000	19200000	398	383
2R	4800000	5800000	897	176
2R	4800000	5800000	555	176
2R	4800000	5800000	861	176
2R	4800000	5800000	555	897
2R	4800000	5800000	861	897
2R	11500000	12500000	398	383
2R	17900000	18900000	801	761
2R	11300000	12300000	399	392
2R	4800000	5800000	894	332
2R	9200000	10200000	352	712
2R	9200000	10200000	589	712
2R	4800000	5800000	855	757
2R	10300000	11300000	398	383
2R	4800000	5800000	142	208
2R	18200000	19200000	818	908
2R	16200000	17200000	358	350
2R	9200000	10200000	810	796
2R	11300000	12300000	49	405
2R	18200000	19200000	59	440
2R	20100000	21100000	727	40
2R	9200000	10200000	589	352
2R	9200000	10200000	832	822
2R	18200000	19200000	911	907
2R	20100000	21100000	256	57
2R	11500000	12500000	69	812
2R	17900000	18900000	646	589
2R	11500000	12500000	774	765
2R	11300000	12300000	398	383
2R	18200000	19200000	716	705
2R	4800000	5800000	21	357
2R	4800000	5800000	437	357
2R	4800000	5800000	882	887
2R	4800000	5800000	398	383
2R	20100000	21100000	765	378
2R	11500000	12500000	712	790
2R	20100000	21100000	318	378
2R	20100000	21100000	859	378
2R	11500000	12500000	589	790
2R	4800000	5800000	59	42
2R	18200000	19200000	358	894
2R	4800000	5800000	861	555
2R	18200000	19200000	761	796
2R	18200000	19200000	801	796
2R	15200000	16200000	359	321
2R	11500000	12500000	716	732
2R	18200000	19200000	801	761
2R	10300000	11300000	589	712
2R	11500000	12500000	589	712
2R	4800000	5800000	810	639
2R	9200000	10200000	358	350
2R	11300000	12300000	774	765
2R	20100000	21100000	399	392
2R	4800000	5800000	45	49
2R	4800000	5800000	437	21
2R	11300000	12300000	712	790
2R	11300000	12300000	589	790
2R	15200000	16200000	646	757
2R	15200000	16200000	318	378
2R	4800000	5800000	786	787
2R	11300000	12300000	716	732
2R	11300000	12300000	589	712
2R	20100000	21100000	908	887
2R	20100000	21100000	427	887
2R	20100000	21100000	818	887
2R	20100000	21100000	774	887
2R	10300000	11300000	810	796
2R	20100000	21100000	398	383
2R	18200000	19200000	646	589
2R	15200000	16200000	49	406
2R	20100000	21100000	810	441
2R	20100000	21100000	427	908
2R	20100000	21100000	818	908
2R	20100000	21100000	774	908
2R	11500000	12500000	832	822
2R	4800000	5800000	589	783
2R	20100000	21100000	318	765
2R	20100000	21100000	859	765
2R	20100000	21100000	911	83
2R	4800000	5800000	129	367
2R	10300000	11300000	832	822
2R	20100000	21100000	796	790
2R	20100000	21100000	761	790
2R	20100000	21100000	589	799
2R	20100000	21100000	646	799
2R	20100000	21100000	818	427
2R	20100000	21100000	774	427
2R	4800000	5800000	358	350
2R	20100000	21100000	716	705
2R	20100000	21100000	352	712
2R	9100000	10100000	646	757
2R	20100000	21100000	85	49
2R	11300000	12300000	832	822
2R	9100000	10100000	318	378
2R	20100000	21100000	859	318
2R	20100000	21100000	761	796
2R	20100000	21100000	774	818
2R	20100000	21100000	820	280
2R	20100000	21100000	149	280
2R	20100000	21100000	149	820
2R	15200000	16200000	882	887
2R	20100000	21100000	309	69
2R	15200000	16200000	398	383
2R	8700000	9700000	646	757
2R	8700000	9700000	318	378
2R	20100000	21100000	646	589
2R	10300000	11300000	365	591
2R	20100000	21100000	109	374
2R	11300000	12300000	362	310
2R	14200000	15200000	646	757
2R	14200000	15200000	318	378
2R	9100000	10100000	399	392
2R	14200000	15200000	837	181
2R	20100000	21100000	358	350
2R	11300000	12300000	358	350
2R	10300000	11300000	358	350
2R	10700000	11700000	73	321
2R	11500000	12500000	358	350
2R	10700000	11700000	805	738
2R	15200000	16200000	801	639
2R	10700000	11700000	646	757
2R	10700000	11700000	318	378
2R	18900000	19900000	595	757
2R	15200000	16200000	776	732
2R	14200000	15200000	908	737
2R	9100000	10100000	398	383
2R	14200000	15200000	818	737
2R	18900000	19900000	318	378
2R	15200000	16200000	591	712
2R	8700000	9700000	399	392
2R	10700000	11700000	310	320
2R	16700000	17700000	318	378
2R	15200000	16200000	761	796
2R	15200000	16200000	783	787
2R	7700000	8700000	318	378
2R	16700000	17700000	49	406
2R	15200000	16200000	832	822
2R	7700000	8700000	716	502
2R	14200000	15200000	398	383
2R	9100000	10100000	352	712
2R	9100000	10100000	589	712
2R	18900000	19900000	398	383
2R	8700000	9700000	398	383
2R	10700000	11700000	398	383
2R	15200000	16200000	358	350
2R	9100000	10100000	810	796
2R	18900000	19900000	818	908
2R	14200000	15200000	818	908
2R	18900000	19900000	59	440
2R	5000000	6000000	887	375
2R	5000000	6000000	882	375
2R	9100000	10100000	589	352
2R	5000000	6000000	555	176
2R	5000000	6000000	59	176
2R	18900000	19900000	859	765
2R	9100000	10100000	832	822
2R	7700000	8700000	398	383
2R	5000000	6000000	861	176
2R	16700000	17700000	908	887
2R	16700000	17700000	882	887
2R	16700000	17700000	818	887
2R	10700000	11700000	774	765
2R	16700000	17700000	398	383
2R	18900000	19900000	796	790
2R	18900000	19900000	761	790
2R	18900000	19900000	801	790
2R	10700000	11700000	712	790
2R	10700000	11700000	589	790
2R	18900000	19900000	589	799
2R	18900000	19900000	646	799
2R	5000000	6000000	370	738
2R	18900000	19900000	716	705
2R	5000000	6000000	855	757
2R	16700000	17700000	882	908
2R	16700000	17700000	818	908
2R	10700000	11700000	589	712
2R	16700000	17700000	818	882
2R	8700000	9700000	352	712
2R	14200000	15200000	776	732
2R	8700000	9700000	589	712
2R	5000000	6000000	142	208
2R	8700000	9700000	45	49
2R	14200000	15200000	589	712
2R	8700000	9700000	804	894
2R	10700000	11700000	786	787
2R	18900000	19900000	761	796
2R	18900000	19900000	801	796
2R	8700000	9700000	787	796
2R	8700000	9700000	810	796
2R	9100000	10100000	358	350
2R	8700000	9700000	810	787
2R	14200000	15200000	787	796
2R	14200000	15200000	783	796
2R	7700000	8700000	352	712
2R	18900000	19900000	801	761
2R	7700000	8700000	589	712
2R	10700000	11700000	832	822
2R	7700000	8700000	45	49
2R	14200000	15200000	783	787
2R	7700000	8700000	804	894
2R	8700000	9700000	589	352
2R	3900000	4900000	887	375
2R	3900000	4900000	882	375
2R	7700000	8700000	787	796
2R	7700000	8700000	810	796
2R	3900000	4900000	776	375
2R	8700000	9700000	832	822
2R	7700000	8700000	810	787
2R	3900000	4900000	805	176
2R	16700000	17700000	589	799
2R	3900000	4900000	595	176
2R	16700000	17700000	646	799
2R	3900000	4900000	639	57
2R	14200000	15200000	832	822
2R	16700000	17700000	716	705
2R	7700000	8700000	589	352
2R	5000000	6000000	21	357
2R	3900000	4900000	855	757
2R	5000000	6000000	437	357
2R	3900000	4900000	318	378
2R	16700000	17700000	352	712
2R	16700000	17700000	591	712
2R	7700000	8700000	832	822
2R	10700000	11700000	365	591
2R	18900000	19900000	646	589
2R	5000000	6000000	882	887
2R	5000000	6000000	398	383
2R	10700000	11700000	358	350
2R	5000000	6000000	59	42
2R	16700000	17700000	761	796
2R	16700000	17700000	801	796
2R	5000000	6000000	59	555
2R	18900000	19900000	358	350
2R	5000000	6000000	861	555
2R	16700000	17700000	786	787
2R	3900000	4900000	399	392
2R	1200000	2200000	49	321
2R	16700000	17700000	801	761
2R	1200000	2200000	357	40
2R	1200000	2200000	812	40
2R	1200000	2200000	805	40
2R	1200000	2200000	228	40
2R	8700000	9700000	358	350
2R	16700000	17700000	591	352
2R	5000000	6000000	810	639
2R	14200000	15200000	358	350
2R	16700000	17700000	832	822
2R	1200000	2200000	158	897
2R	1200000	2200000	83	727
2R	3900000	4900000	437	357
2R	5000000	6000000	861	59
2R	7700000	8700000	358	350
2R	5000000	6000000	45	49
2R	1200000	2200000	855	757
2R	5000000	6000000	437	21
2R	3900000	4900000	882	887
2R	3900000	4900000	776	887
2R	3900000	4900000	398	383
2R	13300000	14300000	646	757
2R	4100000	5100000	887	375
2R	4100000	5100000	882	375
2R	4100000	5100000	776	375
2R	3900000	4900000	59	42
2R	4100000	5100000	805	176
2R	4100000	5100000	595	176
2R	3900000	4900000	776	882
2R	1200000	2200000	105	502
2R	1200000	2200000	383	492
2R	1200000	2200000	705	492
2R	1200000	2200000	398	492
2R	1200000	2200000	149	492
2R	3900000	4900000	805	812
2R	16700000	17700000	646	589
2R	3900000	4900000	595	812
2R	4100000	5100000	855	757
2R	4100000	5100000	318	378
2R	5000000	6000000	589	783
2R	1200000	2200000	399	392
2R	3900000	4900000	783	790
2R	3900000	4900000	589	790
2R	3900000	4900000	595	805
2R	13300000	14300000	907	737
2R	6400000	7400000	855	757
2R	17400000	18400000	595	757
2R	17400000	18400000	318	378
2R	5000000	6000000	358	350
2R	6400000	7400000	318	378
2R	1200000	2200000	707	892
2R	1200000	2200000	822	892
2R	6400000	7400000	317	378
2R	1200000	2200000	812	357
2R	1200000	2200000	805	357
2R	1200000	2200000	228	357
2R	3900000	4900000	786	787
2R	1200000	2200000	91	513
2R	1200000	2200000	776	887
2R	12300000	13300000	49	321
2R	17400000	18400000	49	406
2R	1200000	2200000	705	383
2R	1200000	2200000	398	383
2R	1200000	2200000	149	383
2R	4100000	5100000	399	392
2R	1200000	2200000	890	42
2R	3900000	4900000	820	195
2R	1200000	2200000	907	555
2R	1200000	2200000	810	882
2R	1200000	2200000	822	707
2R	9700000	10700000	805	738
2R	1200000	2200000	805	812
2R	3900000	4900000	589	783
2R	1200000	2200000	228	812
2R	9700000	10700000	646	757
2R	9700000	10700000	318	378
2R	4100000	5100000	437	357
2R	1200000	2200000	894	790
2R	1200000	2200000	73	790
2R	1200000	2200000	783	790
2R	1200000	2200000	589	790
2R	3900000	4900000	801	591
2R	12300000	13300000	235	332
2R	4100000	5100000	882	887
2R	4100000	5100000	776	887
2R	1200000	2200000	228	805
2R	4100000	5100000	398	383
2R	1200000	2200000	398	705
2R	1200000	2200000	149	705
2R	3900000	4900000	358	350
2R	4100000	5100000	59	42
2R	1200000	2200000	73	894
2R	1200000	2200000	783	894
2R	1200000	2200000	589	894
2R	12300000	13300000	646	757
2R	4100000	5100000	776	882
2R	1200000	2200000	786	787
2R	13300000	14300000	398	383
2R	1200000	2200000	367	26
2R	1200000	2200000	149	398
2R	1200000	2200000	309	818
2R	17400000	18400000	882	887
2R	17400000	18400000	818	887
2R	4100000	5100000	595	805
2R	13300000	14300000	890	555
2R	17400000	18400000	427	383
2R	17400000	18400000	398	383
2R	1200000	2200000	716	280
2R	14900000	15900000	646	757
2R	9700000	10700000	399	392
2R	14900000	15900000	318	378
2R	6400000	7400000	398	383
2R	1200000	2200000	783	73
2R	1200000	2200000	589	73
2R	4100000	5100000	786	787
2R	1200000	2200000	217	256
2R	1200000	2200000	229	256
2R	13300000	14300000	642	812
2R	17400000	18400000	818	882
2R	1200000	2200000	158	69
2R	6400000	7400000	861	555
2R	1200000	2200000	589	783
2R	12300000	13300000	907	737
2R	1200000	2200000	229	217
2R	13300000	14300000	712	790
2R	1200000	2200000	801	591
2R	13300000	14300000	589	790
2R	13300000	14300000	591	790
2R	1200000	2200000	229	233
2R	12300000	13300000	399	392
2R	1200000	2200000	358	350
2R	6400000	7400000	761	812
2R	4100000	5100000	589	783
2R	5200000	6200000	887	375
2R	5200000	6200000	882	375
2R	13300000	14300000	589	712
2R	13300000	14300000	591	712
2R	12300000	13300000	357	508
2R	17400000	18400000	783	799
2R	4100000	5100000	801	591
2R	5200000	6200000	555	176
2R	5200000	6200000	59	176
2R	14900000	15900000	818	737
2R	5200000	6200000	861	176
2R	6400000	7400000	810	639
2R	17400000	18400000	716	705
2R	4100000	5100000	358	350
2R	17400000	18400000	352	712
2R	13300000	14300000	787	796
2R	13300000	14300000	783	796
2R	13300000	14300000	783	787
2R	6400000	7400000	783	712
2R	5200000	6200000	855	757
2R	6400000	7400000	589	712
2R	5600000	6600000	555	176
2R	5600000	6600000	59	176
2R	9700000	10700000	882	887
2R	5600000	6600000	861	176
2R	6400000	7400000	45	49
2R	9700000	10700000	398	383
2R	17400000	18400000	761	796
2R	17400000	18400000	801	796
2R	5200000	6200000	142	208
2R	6400000	7400000	317	318
2R	17400000	18400000	786	787
2R	5600000	6600000	855	757
2R	13300000	14300000	832	822
2R	17400000	18400000	801	761
2R	12300000	13300000	398	383
2R	14900000	15900000	882	887
2R	12300000	13300000	890	555
2R	9700000	10700000	310	531
2R	14900000	15900000	398	383
2R	6400000	7400000	589	783
2R	9700000	10700000	352	712
2R	17400000	18400000	646	589
2R	9700000	10700000	589	712
2R	9700000	10700000	591	712
2R	5200000	6200000	21	357
2R	5200000	6200000	437	357
2R	12300000	13300000	69	812
2R	5200000	6200000	882	887
2R	5200000	6200000	398	383
2R	9700000	10700000	810	796
2R	6400000	7400000	358	350
2R	5200000	6200000	59	555
2R	13300000	14300000	591	589
2R	5200000	6200000	861	555
2R	12300000	13300000	589	790
2R	12300000	13300000	591	790
2R	1900000	2900000	49	321
2R	1900000	2900000	502	40
2R	1900000	2900000	492	40
2R	1900000	2900000	737	40
2R	1900000	2900000	357	40
2R	1900000	2900000	383	40
2R	5600000	6600000	21	357
2R	1900000	2900000	805	40
2R	1900000	2900000	705	40
2R	14900000	15900000	801	639
2R	1900000	2900000	398	40
2R	1900000	2900000	93	40
2R	1900000	2900000	703	40
2R	1900000	2900000	879	40
2R	5600000	6600000	26	837
2R	9700000	10700000	589	352
2R	9700000	10700000	591	352
2R	5600000	6600000	882	887
2R	9700000	10700000	832	822
2R	4500000	5500000	887	375
2R	4500000	5500000	882	375
2R	14900000	15900000	776	732
2R	4500000	5500000	776	375
2R	5600000	6600000	398	383
2R	12300000	13300000	716	732
2R	4500000	5500000	897	176
2R	1900000	2900000	855	757
2R	14900000	15900000	589	712
2R	13300000	14300000	358	350
2R	5600000	6600000	59	555
2R	5200000	6200000	810	639
2R	1900000	2900000	818	320
2R	5600000	6600000	861	555
2R	1900000	2900000	149	320
2R	100000	1100000	820	391
2R	1900000	2900000	646	320
2R	1900000	2900000	441	406
2R	1900000	2900000	882	406
2R	4500000	5500000	894	332
2R	1900000	2900000	810	406
2R	1900000	2900000	161	406
2R	100000	1100000	357	40
2R	100000	1100000	812	40
2R	100000	1100000	805	40
2R	4500000	5500000	855	757
2R	14900000	15900000	761	796
2R	1900000	2900000	911	380
2R	1900000	2900000	492	502
2R	1900000	2900000	737	502
2R	100000	1100000	228	40
2R	1900000	2900000	357	502
2R	1900000	2900000	383	502
2R	1900000	2900000	805	502
2R	1900000	2900000	705	502
2R	1900000	2900000	398	502
2R	1900000	2900000	93	502
2R	1900000	2900000	703	502
2R	1900000	2900000	879	502
2R	1900000	2900000	737	492
2R	4500000	5500000	318	378
2R	1900000	2900000	357	492
2R	1900000	2900000	383	492
2R	1900000	2900000	805	492
2R	1900000	2900000	705	492
2R	100000	1100000	808	375
2R	1900000	2900000	398	492
2R	1900000	2900000	93	492
2R	1900000	2900000	703	492
2R	1900000	2900000	879	492
2R	14900000	15900000	783	787
2R	4500000	5500000	707	181
2R	1900000	2900000	357	737
2R	1900000	2900000	383	737
2R	1900000	2900000	805	737
2R	1900000	2900000	705	737
2R	1900000	2900000	398	737
2R	1900000	2900000	93	737
2R	1900000	2900000	703	737
2R	1900000	2900000	879	737
2R	4500000	5500000	142	208
2R	100000	1100000	313	57
2R	100000	1100000	727	897
2R	1900000	2900000	399	392
2R	100000	1100000	440	897
2R	100000	1100000	83	897
2R	100000	1100000	69	897
2R	100000	1100000	158	897
2R	100000	1100000	440	727
2R	100000	1100000	83	727
2R	100000	1100000	69	727
2R	9700000	10700000	591	589
2R	100000	1100000	158	727
2R	5200000	6200000	861	59
2R	100000	1100000	721	738
2R	5200000	6200000	45	49
2R	100000	1100000	492	757
2R	100000	1100000	383	757
2R	100000	1100000	855	757
2R	100000	1100000	705	757
2R	100000	1100000	398	757
2R	5200000	6200000	437	21
2R	1900000	2900000	822	892
2R	14900000	15900000	832	822
2R	100000	1100000	508	208
2R	1900000	2900000	383	357
2R	1900000	2900000	805	357
2R	1900000	2900000	705	357
2R	1900000	2900000	398	357
2R	1900000	2900000	93	357
2R	1900000	2900000	703	357
2R	1900000	2900000	879	357
2R	1900000	2900000	287	837
2R	100000	1100000	177	320
2R	100000	1100000	852	320
2R	100000	1100000	859	320
2R	9700000	10700000	358	350
2R	1900000	2900000	233	513
2R	1900000	2900000	776	887
2R	1900000	2900000	805	383
2R	1900000	2900000	705	383
2R	1900000	2900000	398	383
2R	1900000	2900000	93	383
2R	1900000	2900000	703	383
2R	100000	1100000	852	177
2R	5600000	6600000	810	639
2R	1900000	2900000	879	383
2R	1900000	2900000	882	441
2R	100000	1100000	859	177
2R	12300000	13300000	832	822
2R	1900000	2900000	810	441
2R	1900000	2900000	161	441
2R	100000	1100000	195	380
2R	1900000	2900000	365	852
2R	4500000	5500000	399	392
2R	1900000	2900000	639	75
2R	1900000	2900000	21	75
2R	100000	1100000	105	502
2R	1900000	2900000	287	75
2R	100000	1100000	508	492
2R	100000	1100000	383	492
2R	100000	1100000	855	492
2R	100000	1100000	705	492
2R	100000	1100000	398	492
2R	1900000	2900000	804	235
2R	100000	1100000	837	737
2R	1900000	2900000	280	882
2R	1900000	2900000	810	882
2R	1900000	2900000	161	882
2R	100000	1100000	379	737
2R	100000	1100000	399	392
2R	100000	1100000	317	392
2R	100000	1100000	383	508
2R	100000	1100000	855	508
2R	100000	1100000	705	508
2R	4500000	5500000	21	357
2R	4500000	5500000	437	357
2R	5600000	6600000	861	59
2R	1900000	2900000	21	639
2R	1900000	2900000	287	639
2R	5600000	6600000	45	49
2R	1900000	2900000	73	790
2R	1900000	2900000	783	790
2R	1900000	2900000	589	790
2R	1900000	2900000	705	805
2R	1900000	2900000	398	805
2R	1900000	2900000	93	805
2R	1900000	2900000	703	805
2R	100000	1100000	714	370
2R	1900000	2900000	879	805
2R	4500000	5500000	882	887
2R	4500000	5500000	776	887
2R	100000	1100000	149	370
2R	1900000	2900000	398	705
2R	5200000	6200000	589	783
2R	1900000	2900000	93	705
2R	100000	1100000	911	370
2R	100000	1100000	716	370
2R	1900000	2900000	703	705
2R	1900000	2900000	879	705
2R	100000	1100000	707	892
2R	100000	1100000	531	892
2R	4500000	5500000	398	383
2R	100000	1100000	318	892
2R	100000	1100000	822	892
2R	100000	1100000	309	892
2R	100000	1100000	374	892
2R	100000	1100000	310	892
2R	6600000	7600000	855	757
2R	4500000	5500000	59	42
2R	100000	1100000	812	357
2R	100000	1100000	805	357
2R	1900000	2900000	287	21
2R	100000	1100000	228	357
2R	6600000	7600000	318	378
2R	4500000	5500000	861	555
2R	100000	1100000	379	837
2R	6600000	7600000	317	378
2R	5600000	6600000	317	318
2R	4500000	5500000	776	882
2R	100000	1100000	776	887
2R	1900000	2900000	786	787
2R	100000	1100000	855	383
2R	100000	1100000	705	383
2R	100000	1100000	398	383
2R	12300000	13300000	591	589
2R	1900000	2900000	367	26
2R	1900000	2900000	93	398
2R	1900000	2900000	703	398
2R	1900000	2900000	879	398
2R	100000	1100000	859	852
2R	1900000	2900000	149	818
2R	5200000	6200000	358	350
2R	5600000	6600000	379	26
2R	100000	1100000	59	42
2R	1900000	2900000	703	93
2R	100000	1100000	136	42
2R	100000	1100000	280	42
2R	100000	1100000	256	42
2R	1900000	2900000	879	93
2R	100000	1100000	217	42
2R	100000	1100000	233	42
2R	100000	1100000	229	42
2R	100000	1100000	639	75
2R	1900000	2900000	69	491
2R	1900000	2900000	158	45
2R	1900000	2900000	229	45
2R	100000	1100000	861	75
2R	14900000	15900000	358	350
2R	1900000	2900000	810	280
2R	1900000	2900000	161	280
2R	5400000	6400000	887	375
2R	5400000	6400000	882	375
2R	1900000	2900000	783	73
2R	1900000	2900000	589	73
2R	100000	1100000	799	908
2R	100000	1100000	427	908
2R	100000	1100000	732	908
2R	100000	1100000	26	908
2R	1900000	2900000	879	703
2R	100000	1100000	367	908
2R	1900000	2900000	161	810
2R	5400000	6400000	555	176
2R	5400000	6400000	59	176
2R	5400000	6400000	861	176
2R	100000	1100000	239	235
2R	1900000	2900000	158	69
2R	1900000	2900000	229	69
2R	1900000	2900000	589	783
2R	1900000	2900000	646	149
2R	100000	1100000	810	882
2R	12300000	13300000	358	350
2R	100000	1100000	531	707
2R	100000	1100000	318	707
2R	4500000	5500000	45	49
2R	100000	1100000	822	707
2R	100000	1100000	309	707
2R	100000	1100000	374	707
2R	100000	1100000	310	707
2R	4500000	5500000	437	21
2R	100000	1100000	705	855
2R	1900000	2900000	801	591
2R	100000	1100000	398	855
2R	100000	1100000	83	440
2R	100000	1100000	69	440
2R	1900000	2900000	229	158
